GeneID,Acc_num,Main_Role,Subrole,Product ,Gene
hotlake_ucc_70484,CY41DRAFT_1090,Signal transduction::Transport and binding proteins,Phosphotransferase system (PTS),PTS system fructose-specific transporter subunit IIBC FruA,fruA
hotlake_ucc_70485,CY41DRAFT_1091,Carbohydrate metabolism,Glycolysis / Gluconeogenesis,glucose-6-phosphate isomerase,pgi
hotlake_ucc_70486,CY41DRAFT_1092,Unknown function,Enzymes of unknown specificity,DNA repair photolyase,
hotlake_ucc_70487,CY41DRAFT_1093,,,hypothetical protein,
hotlake_ucc_70488,CY41DRAFT_1094,,,protein of unknown function DUF2797,
hotlake_ucc_70489,CY41DRAFT_1095,,,protein of unknown function DUF1315,
hotlake_ucc_70490,CY41DRAFT_1096,Intracellular trafficking_ assembly_ and processing,Protein modification and repair,rhomboid protease GlpG,glpG
hotlake_ucc_70491,CY41DRAFT_1097,Unknown function,Enzymes of unknown specificity,Calcineurin-like phosphoesterase,
hotlake_ucc_70492,CY41DRAFT_1098,Prosthetic groups_ cofactors_ and carriers,Nicotinate and nicotinamide metabolism,NAD+ kinase NadK,nadK
hotlake_ucc_70493,CY41DRAFT_1099,Transport and binding proteins,Amino acids_ peptides and amines,biotin permease YigM,YigM
hotlake_ucc_70494,CY41DRAFT_1100,,,Sna family sodium/salt stress protein,
hotlake_ucc_70495,CY41DRAFT_1101,Unknown function,General,CBS-domain-containing membrane protein,
hotlake_ucc_70496,CY41DRAFT_1102,,,hypothetical protein,
hotlake_ucc_70497,CY41DRAFT_1103,Regulatory functions,DNA interactions,transcriptional regulator containing an amidase domain and an AraC-type DNA-binding HTH domain,
hotlake_ucc_70498,CY41DRAFT_1104,Transport and binding proteins,Amino acids_ peptides and amines::Cations and iron carrying compounds,SSS family solute:Na+ symporter,putP
hotlake_ucc_70499,CY41DRAFT_1105,Amino acid metabolism,Alanine_ aspartate and glutamate metabolism::Arginine and proline metabolism,bifunctional proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase PutA,putA
hotlake_ucc_70500,CY41DRAFT_1106,Mobile and extrachromosomal element functions,Selfish genetic elements,transposase,
hotlake_ucc_70501,CY41DRAFT_1107,,,outer membrane protein OmpW,ompW
hotlake_ucc_70503,CY41DRAFT_1108,,,hypothetical protein,
hotlake_ucc_70504,CY41DRAFT_1109,,,protein of unknown function DUF3549,
hotlake_ucc_70505,CY41DRAFT_1110,,,hypothetical protein,
hotlake_ucc_70506,CY41DRAFT_1111,Intracellular trafficking_ assembly_ and processing,Protein modification and repair,ribosomal protein S6 modification protein RimK,rimK
hotlake_ucc_70507,CY41DRAFT_1112,,,hypothetical protein,
hotlake_ucc_70508,CY41DRAFT_1113,,,SanA protein,sanA
hotlake_ucc_70509,CY41DRAFT_1114,Prosthetic groups_ cofactors_ and carriers,Iron sulfur clusters,SUF system FeS cluster assembly component SufT,sufT
hotlake_ucc_70510,CY41DRAFT_1115,Defense and invasion systems::Prosthetic groups_ cofactors_ and carriers,Iron sulfur clusters::Invasion response,cysteine desulfurase SufS,sufS
hotlake_ucc_70511,CY41DRAFT_1116,Prosthetic groups_ cofactors_ and carriers,Iron sulfur clusters,Fe-S cluster assembly protein SufD,sufD
hotlake_ucc_70512,CY41DRAFT_1117,Prosthetic groups_ cofactors_ and carriers::Transport and binding proteins,Unknown substrate::Iron sulfur clusters,Fe-S cluster assembly ATPase SufC,sufC
hotlake_ucc_70513,CY41DRAFT_1118,Prosthetic groups_ cofactors_ and carriers,Iron sulfur clusters,Fe-S cluster assembly protein SufB,sufB
hotlake_ucc_70514,CY41DRAFT_1119,Regulatory functions,DNA interactions,transcriptional regulator of Fe-S cluster assembly SufA,sufA
hotlake_ucc_70515,CY41DRAFT_1120,Unknown function,General,YbhB/YbcL family phospholipid-binding protein,
hotlake_ucc_70517,CY41DRAFT_1121,,,Protein of unknown function_ DUF393,
hotlake_ucc_70518,CY41DRAFT_1122,,,hypothetical protein,
hotlake_ucc_70519,CY41DRAFT_1123,,,,
hotlake_ucc_70520,CY41DRAFT_1124,Mobile and extrachromosomal element functions,Selfish genetic elements,transposase,
hotlake_ucc_70521,CY41DRAFT_1125,Xenobiotics biodegradation and metabolism::Fatty acid and lipid metabolism,Benzoate degradation::Fatty acid degradation,acetyl-CoA acyltransferase FadA,fadA
hotlake_ucc_70522,CY41DRAFT_1126,Fatty acid and lipid metabolism::Unknown function,Enzymes of unknown specificity::Biosynthesis of unsaturated fatty acids,3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase FadB,fadB
hotlake_ucc_70523,CY41DRAFT_1127,,,membrane protein of unknown function DUF2914,
hotlake_ucc_70524,CY41DRAFT_1128,Regulatory functions,DNA interactions,MarR family transcriptional regulator,slyA
hotlake_ucc_70525,CY41DRAFT_1129,,,hypothetical protein,
hotlake_ucc_70526,CY41DRAFT_1130,Defense and invasion systems,General,universal stress protein UspA,uspA
hotlake_ucc_70527,CY41DRAFT_1131,Transport and binding proteins,Unknown substrate,REG family soluble ATPase Uup,uup
hotlake_ucc_70528,CY41DRAFT_1132,Nucleic acid metabolism::Unknown function,DNA degradation::Enzymes of unknown specificity,TatD DNase family protein,tatD
hotlake_ucc_70529,CY41DRAFT_1133,,,hypothetical protein,
hotlake_ucc_70530,CY41DRAFT_1134,Intracellular trafficking_ assembly_ and processing,Protein modification and repair,hypothetical protein,
hotlake_ucc_70531,CY41DRAFT_1135,Transport and binding proteins,General,MATE family efflux protein,norM
hotlake_ucc_70532,CY41DRAFT_1136,,,protein of unknown function DUF3080,
hotlake_ucc_70533,CY41DRAFT_1137,,,hypothetical protein,
hotlake_ucc_70534,CY41DRAFT_1138,,,tRNA 2-thiouridine synthesizing protein TusA,tusA
hotlake_ucc_70535,CY41DRAFT_1139,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,uncharacterized enzyme involved in biosynthesis of extracellular polysaccharides,
hotlake_ucc_70536,CY41DRAFT_1140,Translation,tRNA and rRNA base modification,23S rRNA (cytidine2498-2'-O)-methyltransferase RlmM,rlmM
hotlake_ucc_70540,CY41DRAFT_1144,Fatty acid and lipid metabolism,Fatty acid degradation,acyl-CoA dehydrogenase,
hotlake_ucc_70541,CY41DRAFT_1145,Unknown function,Enzymes of unknown specificity,dehydrogenase of unknown specificity_ short-chain alcohol dehydrogenase like,
hotlake_ucc_70542,CY41DRAFT_1146,,,acetyl-CoA synthetase,acs
hotlake_ucc_70543,CY41DRAFT_1147,Regulatory functions,DNA interactions,TetR family transcriptional regulator,
hotlake_ucc_70544,CY41DRAFT_1148,Xenobiotics biodegradation and metabolism,Benzoate degradation,acetyl-CoA C-acetyltransferase,atoB
hotlake_ucc_70545,CY41DRAFT_1149,Regulatory functions::Signal transduction,General::Taxis,chemotaxis signal relay system methyl-accepting signal transducer,
hotlake_ucc_70546,CY41DRAFT_1150,Defense and invasion systems,Detoxification and inactivation,arsenate reductase ArsC,arsC
hotlake_ucc_70547,CY41DRAFT_1151,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids::Anions,arsenite-specific exporter Acr3,acr3
hotlake_ucc_70548,CY41DRAFT_1152,Transport and binding proteins,Unknown substrate,arabinose efflux permease family protein,
hotlake_ucc_70549,CY41DRAFT_1153,Carbohydrate metabolism,Glycolysis / Gluconeogenesis,glyceraldehyde-3-phosphate dehydrogenase_ type I,gap
hotlake_ucc_70550,CY41DRAFT_1154,Transport and binding proteins,Unknown substrate::Anions,ABC-type phosphate uptake system ATPase component PstB,pstB
hotlake_ucc_70551,CY41DRAFT_1155,Transport and binding proteins,Anions,ABC-type phosphate uptake system permease component PstA,pstA
hotlake_ucc_70552,CY41DRAFT_1156,Transport and binding proteins,Anions,ABC-type phosphate uptake system permease component PstC,pstC
hotlake_ucc_70553,CY41DRAFT_1157,Transport and binding proteins,Anions,ABC-type phosphate uptake system substrate-binding component PstS,pstS
hotlake_ucc_70555,CY41DRAFT_1158,,,TSUP family transporter,
hotlake_ucc_70556,CY41DRAFT_1159,Transport and binding proteins,Unknown substrate::Carbohydrates_ organic alcohols_ and acids,MFS transporter_ DHA1 family_ bicyclomycin/chloramphenicol resistance protein,bcr
hotlake_ucc_70557,CY41DRAFT_1160,,,anti-anti-sigma regulatory factor (antagonist of anti-sigma factor),
hotlake_ucc_70558,CY41DRAFT_1161,,,serine phosphatase RsbU_ regulator of sigma subunit,
hotlake_ucc_70559,CY41DRAFT_1162,Terpenoids and polyketides metabolism,Biosynthesis of steroids and steroid-like compounds,outer membrane lipoprotein required for phospholipid trafficking MlaA,mlaA
hotlake_ucc_70561,CY41DRAFT_1163,Fatty acid and lipid metabolism,Biosynthesis,beta-ketodecanoyl-[acyl-carrier-protein] synthase,
hotlake_ucc_70562,CY41DRAFT_1164,Defense and invasion systems::Unknown function,Enzymes of unknown specificity::Secretion systems,RNA helicase HrpA,hrpA
hotlake_ucc_70563,CY41DRAFT_1165,,,long-chain acyl-CoA synthetase FadD,fadD
hotlake_ucc_70564,CY41DRAFT_1166,,,glutamine amidotransferase,
hotlake_ucc_70565,CY41DRAFT_1167,,,hypothetical protein,
hotlake_ucc_70566,CY41DRAFT_1168,Intracellular trafficking_ assembly_ and processing,Peptidases,oligopeptidase PtrB,prtB
hotlake_ucc_70567,CY41DRAFT_1169,,,hypothetical protein,
hotlake_ucc_70568,CY41DRAFT_1170,,,hypothetical protein,
hotlake_ucc_70569,CY41DRAFT_1171,,,hypothetical protein,
hotlake_ucc_70570,CY41DRAFT_1172,,,hypothetical protein,
hotlake_ucc_70571,CY41DRAFT_1173,Translation::Unknown function,Transfer RNA biogenesis::Enzymes of unknown specificity,ribonuclease D,rnd
hotlake_ucc_70572,CY41DRAFT_1174,Nucleic acid metabolism,General::DNA replication_ recombination_ and repair,recombination protein RecR,recR
hotlake_ucc_70573,CY41DRAFT_1175,Unknown function,General,DNA-binding protein_ YbaB/EbfC family,
hotlake_ucc_70574,CY41DRAFT_1176,Nucleic acid metabolism::Unknown function,Enzymes of unknown specificity::DNA replication_ recombination_ and repair,DNA polymerase III gamma and tau subunits DnaX,dnaX
hotlake_ucc_70575,CY41DRAFT_1177,Energy metabolism,Electron transport,monothiol glutaredoxin_ Grx4 family,grxD
hotlake_ucc_70576,CY41DRAFT_1178,Amino acid metabolism,Arginine biosynthesis,ornithine carbamoyltransferase,argI
hotlake_ucc_70578,CY41DRAFT_1180,Regulatory functions::Signal transduction,Taxis::DNA interactions,two component signal transduction system response regulator UvrY,uvrY
hotlake_ucc_70579,CY41DRAFT_1181,Defense and invasion systems::Nucleic acid metabolism::Unknown function,General::DNA replication_ recombination_ and repair::Invasion response,excinuclease ABC subunit UvrC,uvrC
hotlake_ucc_70580,CY41DRAFT_1182,Fatty acid and lipid metabolism::Metabolism of other amino acids and amines,Phosphonate and phosphinate metabolism::Glycerolipid and glycerophospholid metabolism,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase PgsA,pgsA
hotlake_ucc_70584,CY41DRAFT_1186,Prosthetic groups_ cofactors_ and carriers,Nicotinate and nicotinamide metabolism,L-aspartate oxidase NadB,nadB
hotlake_ucc_70585,CY41DRAFT_1187,,,hypothetical protein,
hotlake_ucc_70586,CY41DRAFT_1188,,,succinate dehydrogenase flavinylation and activation protein SdhE,sdhE
hotlake_ucc_70587,CY41DRAFT_1189,Cell structure_ growth_ and death,Chromosome and assoicated proteins,integration host factor beta subunit IhfB,ihfB
hotlake_ucc_70588,CY41DRAFT_1190,,,membrane protein of unknown function DUF1049 YciS,yciS
hotlake_ucc_70589,CY41DRAFT_1191,,,lipid A biosynthesis repressor YciM,yciM
hotlake_ucc_70590,CY41DRAFT_1192,Nucleic acid metabolism,Pyrimidine metabolism,orotidine 5'-phosphate decarboxylase PyrF,pyrF
hotlake_ucc_70591,CY41DRAFT_1193,Defense and invasion systems::Intracellular trafficking_ assembly_ and processing,DNA transformation::Protein export_ secretion_ and sorting,competence protein ComEA,comEA
hotlake_ucc_70593,CY41DRAFT_1194,Carbohydrate metabolism,Propanoate metabolism,2-methylcitrate dehydratase PrpD,prpD
hotlake_ucc_70594,CY41DRAFT_1195,Carbohydrate metabolism,Propanoate metabolism,2-methylaconitate cis-trans isomerase PrpF,prpF
hotlake_ucc_70595,CY41DRAFT_1196,Carbohydrate metabolism,Propanoate metabolism::Citrate cycle (TCA cycle),2-methylisocitrate dehydratase_ Fe/S-dependent,acnD
hotlake_ucc_70596,CY41DRAFT_1197,Carbohydrate metabolism,Propanoate metabolism::Citrate cycle (TCA cycle),methylcitrate synthase PrpC,prpC
hotlake_ucc_70597,CY41DRAFT_1198,Carbohydrate metabolism,Propanoate metabolism,methylisocitrate lyase PrpB,prpB
hotlake_ucc_70598,CY41DRAFT_1199,Regulatory functions,DNA interactions,transcriptional regulator of propionate catabolism PrpR1,prpR1
hotlake_ucc_70599,CY41DRAFT_1200,Prosthetic groups_ cofactors_ and carriers,Folate biosynthesis,para-aminobenzoate synthetase aminase component PabB,pabB
hotlake_ucc_70600,CY41DRAFT_1201,Energy metabolism,Sulfur metabolism,phosphoadenosine phosphosulfate reductase CysH,cysH
hotlake_ucc_70601,CY41DRAFT_1202,Regulatory functions,DNA interactions,transcriptional activator of cyc regulon CysB,cysB
hotlake_ucc_70602,CY41DRAFT_1203,Defense and invasion systems,Detoxification and inactivation,thioredoxin 1 TrxA,trxA
hotlake_ucc_70603,CY41DRAFT_1204,,,AI-2E family exporter,
hotlake_ucc_70604,CY41DRAFT_1205,,,protein of unknown function DUF541,
hotlake_ucc_70606,CY41DRAFT_1206,Translation,Transfer RNA biogenesis::Aminoacyl-tRNA biosynthesis,seryl-tRNA synthetase SerS,serS
hotlake_ucc_70607,CY41DRAFT_1207,Regulatory functions,DNA interactions,GntR family transcriptional regulator,
hotlake_ucc_70608,CY41DRAFT_1208,,,formyl-CoA transferase Frc,frc
hotlake_ucc_70609,CY41DRAFT_1209,Transport and binding proteins,Unknown substrate::Carbohydrates_ organic alcohols_ and acids,TRAP-type ATP-independent transport system large permease component,
hotlake_ucc_70610,CY41DRAFT_1210,,,TRAP-type ATP-independent transport system substrate-binding component,
hotlake_ucc_70611,CY41DRAFT_1211,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,TRAP-type ATP-independent transport system small permease component,
hotlake_ucc_70612,CY41DRAFT_1212,Carbohydrate metabolism,Citrate cycle (TCA cycle),aconitate hydratase,acnA
hotlake_ucc_70613,CY41DRAFT_1213,,,hydroxymethylglutaryl-CoA lyase,hmgL
hotlake_ucc_70614,CY41DRAFT_1214,Transport and binding proteins,Unknown substrate::Carbohydrates_ organic alcohols_ and acids,MFS superfamily transporter,
hotlake_ucc_70615,CY41DRAFT_1215,Cell structure_ growth_ and death,Toxin-antitoxin systems,toxin-antittoxin system RelB family antidote,
hotlake_ucc_70616,CY41DRAFT_1216,Cell structure_ growth_ and death,Toxin-antitoxin systems,toxin-antitoxin system RelE/StbE family toxin,
hotlake_ucc_70617,CY41DRAFT_1217,,,DUF4202 domain protein of unknown function,
hotlake_ucc_70618,CY41DRAFT_1218,,,FAD/FMN-dependent dehydrogenase,
hotlake_ucc_70619,CY41DRAFT_1219,Transport and binding proteins,Unknown substrate,RND family efflux transporter_ MFP subunit,
hotlake_ucc_70620,CY41DRAFT_1220,,,cation/multidrug efflux pump,
hotlake_ucc_70621,CY41DRAFT_1221,Amino acid metabolism,Phenylalanine_ tyrosine and tryptophan biosynthesis,indole-3-glycerol phosphate synthase TrpC,trpC
hotlake_ucc_70622,CY41DRAFT_1222,Amino acid metabolism,Phenylalanine_ tyrosine and tryptophan biosynthesis,anthranilate phosphoribosyltransferase TrpD,trpD
hotlake_ucc_70623,CY41DRAFT_1223,Amino acid metabolism,Phenylalanine_ tyrosine and tryptophan biosynthesis,anthranilate synthase component II,trpG
hotlake_ucc_70624,CY41DRAFT_1224,,,ABC-type Mn/Fe uptake system substrate-binding component,sitA
hotlake_ucc_70626,CY41DRAFT_1225,Carbohydrate metabolism::Unknown function,Glyoxylate and dicarboxylate metabolism::Enzymes of unknown specificity,phosphoglycolate phosphatase_ bacterial,gph
hotlake_ucc_70627,CY41DRAFT_1226,Unknown function,General,NADH dehydrogenase,ndh
hotlake_ucc_70628,CY41DRAFT_1227,Carbohydrate metabolism,Pentose phosphate pathway,ribulose-phosphate 3-epimerase Rpe,rpe
hotlake_ucc_70629,CY41DRAFT_1228,Transport and binding proteins,Anions,ABC-type sulfate uptake system substrate-binding component CysP,cysP
hotlake_ucc_70631,CY41DRAFT_1229,Transport and binding proteins,Anions,ABC-type sulfate uptake system permease component CysT,cysT
hotlake_ucc_70632,CY41DRAFT_1230,Transport and binding proteins,Anions,ABC-type sulfate uptake system permease component CysW,cysW
hotlake_ucc_70633,CY41DRAFT_1231,Transport and binding proteins,Unknown substrate::Anions,ABC-type  sulfate uptake system ATPase component CysA,cysA
hotlake_ucc_70634,CY41DRAFT_1232,,,uncharacterized lipoprotein YacG,yacG
hotlake_ucc_70636,CY41DRAFT_1233,Defense and invasion systems,Detoxification and inactivation,thiopurine S-methyltransferase TmpT,tmpT
hotlake_ucc_70637,CY41DRAFT_1234,Unknown function,General,SH3 domain protein,ygiM
hotlake_ucc_70638,CY41DRAFT_1235,,,hypothetical protein,
hotlake_ucc_70639,CY41DRAFT_1236,,,hypothetical protein,
hotlake_ucc_70640,CY41DRAFT_1237,Translation::Unknown function,tRNA and rRNA base modification::General,bifunctional 23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase TlyA,tlyA
hotlake_ucc_70641,CY41DRAFT_1238,Transport and binding proteins,Unknown substrate,potassium efflux system protein,kefA
hotlake_ucc_70643,CY41DRAFT_1239,,,phospholipase A1 PldA,pldA
hotlake_ucc_70645,CY41DRAFT_1240,,,protein of unknown function DUF883 YqjD,yqjD
hotlake_ucc_70646,CY41DRAFT_1241,,,membrane protein of unknown function DUF1469,yqjE
hotlake_ucc_70647,CY41DRAFT_1242,,,uncharacterized protein YgjK,ygjK
hotlake_ucc_70648,CY41DRAFT_1243,Unknown function,Enzymes of unknown specificity,putative oxidoreductase with FAD/NAD(P)-binding domain YhiN,yhiN
hotlake_ucc_70649,CY41DRAFT_1244,Intracellular trafficking_ assembly_ and processing::Transport and binding proteins,Unknown substrate::Protein export_ secretion_ and sorting,RND family efflux transporter MFP component,acrA
hotlake_ucc_70651,CY41DRAFT_1245,Transport and binding proteins,Unknown substrate,RND family efflux transporter permease component,acrB
hotlake_ucc_70652,CY41DRAFT_1246,,,protein of unknown function DUF3617,
hotlake_ucc_70654,CY41DRAFT_1247,,,CPXCG domain protein,
hotlake_ucc_70655,CY41DRAFT_1248,,,ABC-type putrescine uptake system permease component PotI,potI
hotlake_ucc_70656,CY41DRAFT_1249,,,ABC-type putrescine uptake system permease component PotH,potH
hotlake_ucc_70657,CY41DRAFT_1250,Transport and binding proteins,Unknown substrate::Amino acids_ peptides and amines,ABC-type putrescine uptake system ATPase component PotG,potG
hotlake_ucc_70658,CY41DRAFT_1251,,,ABC-type putrescine uptake system substrate-binding component PotF,potF
